id,name,state,group,n_layers,d_model,params,flops,data,iso_flop,tokens,System/Peak GPU Memory (MB),eval/c4_val/CrossEntropyLoss,eval/c4_val/Perplexity,eval/downstream/arc_challenge_test_ctx_ce_loss,eval/downstream/arc_challenge_test_len_norm,eval/downstream/arc_easy_test_acc,eval/downstream/arc_easy_test_ctx_ce_loss,eval/downstream/boolq_test_acc,eval/downstream/boolq_test_ctx_ce_loss,eval/downstream/hellaswag_test_ctx_ce_loss,eval/downstream/hellaswag_test_len_norm,eval/downstream/imbue_code_comprehension_len_norm,eval/downstream/imbue_codegen_len_norm,eval/downstream/imbue_gsm8k_len_norm,eval/downstream/mmlu_humanities_mc_5shot_test_len_norm,eval/downstream/mmlu_humanities_test_len_norm,eval/downstream/mmlu_other_mc_5shot_test_len_norm,eval/downstream/mmlu_other_test_len_norm,eval/downstream/mmlu_social_sciences_mc_5shot_test_len_norm,eval/downstream/mmlu_social_sciences_test_len_norm,eval/downstream/mmlu_stem_mc_5shot_test_len_norm,eval/downstream/mmlu_stem_test_len_norm,eval/downstream/openbook_qa_test_ctx_ce_loss,eval/downstream/openbook_qa_test_len_norm,eval/downstream/piqa_test_ctx_ce_loss,eval/downstream/piqa_test_len_norm,eval/downstream/sciq_test_acc,eval/downstream/sciq_test_ctx_ce_loss,eval/downstream/winogrande_test_acc,eval/downstream_ce_loss/arc_challenge_test_ce_loss,eval/downstream_ce_loss/arc_easy_test_ce_loss,eval/downstream_ce_loss/boolq_test_ce_loss,eval/downstream_ce_loss/hellaswag_test_ce_loss,eval/downstream_ce_loss/imbue_code_comprehension_ce_loss,eval/downstream_ce_loss/imbue_codegen_ce_loss,eval/downstream_ce_loss/imbue_gsm8k_ce_loss,eval/downstream_ce_loss/mmlu_humanities_mc_5shot_test_ce_loss,eval/downstream_ce_loss/mmlu_humanities_test_ce_loss,eval/downstream_ce_loss/mmlu_other_mc_5shot_test_ce_loss,eval/downstream_ce_loss/mmlu_other_test_ce_loss,eval/downstream_ce_loss/mmlu_social_sciences_mc_5shot_test_ce_loss,eval/downstream_ce_loss/mmlu_social_sciences_test_ce_loss,eval/downstream_ce_loss/mmlu_stem_mc_5shot_test_ce_loss,eval/downstream_ce_loss/mmlu_stem_test_ce_loss,eval/downstream_ce_loss/openbook_qa_test_ce_loss,eval/downstream_ce_loss/piqa_test_ce_loss,eval/downstream_ce_loss/sciq_test_ce_loss,eval/downstream_ce_loss/winogrande_test_ce_loss,eval/fineweb_100b_val/CrossEntropyLoss,eval/fineweb_100b_val/Perplexity,eval/fineweb_1T_val/CrossEntropyLoss,eval/fineweb_1T_val/Perplexity,eval/fineweb_edu_100b_val/CrossEntropyLoss,eval/fineweb_edu_100b_val/Perplexity,eval/proof_pile_2_val/CrossEntropyLoss,eval/proof_pile_2_val/Perplexity,eval/slimpajama_val/CrossEntropyLoss,eval/slimpajama_val/Perplexity,eval/smollm_val/CrossEntropyLoss,eval/smollm_val/Perplexity,eval/starcoder_val/CrossEntropyLoss,eval/starcoder_val/Perplexity,train/CrossEntropyLoss,train_loss_100,train_loss_20,train_loss_10,train_loss_5,train_loss_20_std,steps,olmo_suite_ce_loss,olmo_suite_acc,mmlu_suite_ce_loss,mmlu_suite_acc,data_ratio,val_loss
qiv5j4iv,olmo_45438845_119,finished,new-scale-2,21,1344,541326912,583913766912,slimpajama-chunk1,4.84e+19,14901654596.966845,50855.33203125,3.0620782375335693,21.37192726135254,2.884398937225342,0.243174061179161,0.4814814925193786,2.9308252334594727,0.5761467814445496,2.419483423233032,3.078261137008667,0.3802031576633453,0.3529999852180481,0.4164164066314697,0.2469999939203262,0.2401700317859649,0.2652497291564941,0.2458359003067017,0.3019740879535675,0.2456938624382019,0.2840428948402405,0.2223326712846756,0.2451954931020736,4.111546993255615,0.3100000023841858,3.510460615158081,0.6675734519958496,0.7860000133514404,2.5612733364105225,0.5224940776824951,4.041248798370361,4.305312156677246,1.956573724746704,2.5750226974487305,4.762552738189697,4.30850076675415,2.1148416996002197,4.921219348907471,3.537867784500122,2.6534335613250732,3.384826421737671,2.4627091884613037,3.82512640953064,2.960667610168457,3.3176701068878174,5.165353298187256,3.142733335494995,4.151620864868164,3.092744827270508,3.149049758911133,23.313901901245117,3.112048387527466,22.467018127441406,2.9378952980041504,18.876075744628903,2.0848946571350098,8.043744087219238,2.49467134475708,12.11775016784668,2.6352508068084717,13.946809768676758,1.7667782306671145,5.851969242095947,2.4798526763916016,2.4916104836897417,2.4916104836897417,2.491854166984558,2.4988251686096192,0.0127335606964279,28420,3.7820051397596086,0.4844180366822651,3.5163726806640625,0.2741155512630939,27.528013602558236,2.49467134475708
p707fkws,olmo_45438845_78,finished,new-scale-2,28,1792,1193875200,1275141554176,smollm-corpus,2.2e+19,3071231119.1878905,53587.3671875,3.077329635620117,21.700376510620117,2.675741195678711,0.2636518776416778,0.5521885752677917,2.6981008052825928,0.5168195962905884,2.626218557357788,3.115708589553833,0.3727500140666961,0.3745000064373016,0.4794794917106629,0.2599999904632568,0.2601487636566162,0.272688627243042,0.2473781555891037,0.3201727271080017,0.2791680097579956,0.2889177799224853,0.2624254524707794,0.2611000537872314,3.783605575561523,0.3100000023841858,3.609375,0.6474428772926331,0.7979999780654907,2.2464139461517334,0.5201262831687927,3.891388177871704,4.083564281463623,2.2194509506225586,2.656896591186523,4.602537155151367,4.076799392700195,2.1781561374664307,3.1708223819732666,3.669621229171753,1.7757771015167236,3.348717212677002,1.844940185546875,3.660405158996582,1.7384158372879028,3.0759997367858887,5.053812503814697,3.2347066402435303,4.39572286605835,3.1955158710479736,3.030819892883301,20.714210510253903,2.879903554916382,17.81255531311035,2.6467888355255127,14.108660697937012,2.2897799015045166,9.872764587402344,2.9117116928100586,18.388246536254883,2.2060041427612305,9.079363822937012,2.0416696071624756,7.703460216522217,2.3665170669555664,2.3710645198822022,2.3710645198822022,2.3710645198822022,2.379218196868897,0.0205543441544523,5855,3.787372418812343,0.4948799439838954,3.4386858344078064,0.2857197970151901,2.5724892511276645,2.2060041427612305
9ertsij2,olmo_45438845_16,finished,new-scale-2,15,960,227386560,247943331840,fineweb-edu-100b,2.2e+19,16125256772.72512,55171.16015625,3.0853443145751953,21.874996185302734,2.6620094776153564,0.2576791942119598,0.566498339176178,2.676405906677246,0.5902140736579895,2.6110880374908447,3.1638827323913574,0.3631746768951416,0.3138124942779541,0.3713713586330414,0.2649999856948852,0.2420828938484192,0.2805525958538055,0.2498457729816436,0.320789635181427,0.2372440695762634,0.2954176068305969,0.2468522191047668,0.2581179738044739,3.82408595085144,0.3120000064373016,3.6581413745880127,0.6436343789100647,0.7900000214576721,2.252195358276367,0.5217047929763794,3.9381699562072754,4.076861381530762,2.232285737991333,2.6862990856170654,4.598954200744629,4.187093257904053,2.1562657356262207,5.211575031280518,3.546337127685547,2.5848169326782227,3.3518829345703125,2.409672498703003,3.679109811782837,2.558156967163086,3.299346446990967,5.146519660949707,3.24993634223938,4.2123026847839355,3.2414445877075195,3.0106072425842285,20.29972267150879,2.9008748531341553,18.190052032470703,2.592028856277466,13.356843948364258,4.656524658203125,105.26959991455078,3.1349921226501465,22.988454818725582,2.850984811782837,17.3048152923584,3.626527786254883,37.58209609985352,2.556657314300537,2.5808059930801392,2.5808059930801392,2.5808059930801392,2.5835875034332276,0.0207915482589358,30755,3.7930762427193776,0.4935273442949567,3.469169080257416,0.2887194529175758,70.91561072354109,2.592028856277466
wkt9khqy,olmo_45438845_34,finished,new-scale-2,18,1152,360466560,390861029376,fineweb-edu-100b,2.2e+19,10172002270.24295,38997.44140625,3.0488860607147217,21.09183692932129,2.5963830947875977,0.2619453966617584,0.5736532211303711,2.605738401412964,0.5354740023612976,2.581498384475708,3.150984525680542,0.3762198686599731,0.3081875145435333,0.3593593537807464,0.2469999939203262,0.2444208264350891,0.2752391099929809,0.2378161698579788,0.3189389407634735,0.2310692220926284,0.3022424578666687,0.2491716295480728,0.2521537542343139,3.785285234451294,0.3199999928474426,3.471487283706665,0.652339518070221,0.7870000004768372,2.207601547241211,0.5240725874900818,3.903253555297851,3.992381811141968,2.1715011596679688,2.6501479148864746,4.426482200622559,4.125666618347168,2.192066431045532,4.413866996765137,3.482837915420532,2.2263643741607666,3.279970407485962,2.0475592613220215,3.596780300140381,2.3345634937286377,3.196688413619995,5.04519510269165,3.2542505264282227,4.555582046508789,3.18361234664917,2.9726877212524414,19.54437828063965,2.8638837337493896,17.52947425842285,2.55759596824646,12.904756546020508,4.768592357635498,117.75336456298828,3.101370334625244,22.22838973999023,2.812807559967041,16.656618118286133,3.5725486278533936,35.60722732543945,2.568779230117798,2.550506656820124,2.550506656820124,2.55010724067688,2.551415205001831,0.0131911476983593,19400,3.797774757657732,0.4993186550480978,3.3890692591667175,0.2871435657143593,28.218990050680297,2.55759596824646
7axtts52,olmo_45006229_384,finished,new-scale-2,18,1152,360466560,390861029376,smollm-corpus,1e+19,4623637395.564978,46732.859375,3.147153615951538,23.26973533630371,2.715323686599731,0.2593856751918793,0.5336700081825256,2.748365879058838,0.5391437411308289,2.694927930831909,3.173298597335815,0.3444533050060272,0.3510625064373016,0.4354354441165924,0.257999986410141,0.2501594126224518,0.270138144493103,0.2547810077667236,0.3016656339168548,0.2752681076526642,0.290542721748352,0.2882703840732574,0.2557985484600067,3.8226523399353023,0.3100000023841858,3.671046257019043,0.6343852281570435,0.7919999957084656,2.292296886444092,0.519336998462677,3.940779685974121,4.100521087646484,2.3910210132598877,2.727000951766968,4.823657035827637,4.2667951583862305,2.1903672218322754,3.399725914001465,3.747044324874878,1.7890022993087769,3.4014244079589844,1.8519151210784912,3.6968955993652344,1.791523814201355,3.1449759006500244,5.10100793838501,3.251640796661377,4.200605392456055,3.2738444805145264,3.0961475372314453,22.112598419189453,2.9550998210906982,19.20363998413086,2.713068962097168,15.075471878051758,2.3572795391082764,10.562178611755373,2.975661516189575,19.60258674621582,2.2712242603302,9.691258430480955,2.116164445877075,8.299243927001953,2.441566228866577,2.4337658405303957,2.4337658405303957,2.4337658405303957,2.4376203060150146,0.0199556716171167,8815,3.7993429047720775,0.4847473161561148,3.4975850582122803,0.2795362621545791,12.826813659400132,2.2712242603302
budao07g,olmo_45566725_12,finished,new-scale-2,14,896,192268160,210035933184,smollm-corpus,2.2e+19,19070586969.08873,50202.76953125,3.1163134574890137,22.563045501708984,2.7034716606140137,0.2534129619598388,0.5484007000923157,2.733970642089844,0.5107033848762512,2.6339807510375977,3.1515324115753174,0.3582951724529266,0.3576875030994415,0.4414414465427398,0.25,0.2569606900215149,0.2767268717288971,0.2424429357051849,0.3103022873401642,0.23626908659935,0.2950926125049591,0.2660702466964721,0.2571239173412323,3.835066318511963,0.3160000145435333,3.703214168548584,0.6485310196876526,0.781000018119812,2.259382724761963,0.5272296667098999,3.851222515106201,3.998900890350342,2.3627233505249023,2.6831698417663574,4.3675031661987305,3.821377992630005,2.128753900527954,4.969046592712402,3.6760897636413574,2.4664525985717773,3.431828022003174,2.270791292190552,3.682396650314331,2.3370940685272217,3.111457586288452,5.089785099029541,3.253504514694214,4.493015766143799,3.2454802989959717,3.0540146827697754,21.200286865234375,2.913153648376465,18.41478157043457,2.669105529785156,14.427059173583984,2.3178493976593018,10.153814315795898,2.929136037826538,18.711456298828125,2.21960973739624,9.203739166259766,2.060871839523315,7.852813720703125,2.3615286350250244,2.3873274976556953,2.3873274976556953,2.388635063171386,2.390724277496338,0.0152766082058643,36370,3.8021541322980608,0.4904099362237112,3.4754430055618286,0.2848114222288131,99.18744200333914,2.21960973739624
ejv9hvbf,olmo_45566725_40,finished,new-scale-2,19,1216,415051200,449238728704,fineweb-edu-100b,2.2e+19,8834251452.99343,47372.21484375,3.0378241539001465,20.859806060791016,2.618000745773315,0.2713310718536377,0.5757575631141663,2.63340425491333,0.5189602375030518,2.5800135135650635,3.11958909034729,0.3815972805023193,0.3243125081062317,0.3783783912658691,0.25,0.2386822551488876,0.279277354478836,0.2541640996932983,0.3210980892181396,0.2668183147907257,0.2950926125049591,0.2491716295480728,0.259112000465393,3.76841402053833,0.3580000102519989,3.4780373573303223,0.6463547348976135,0.8080000281333923,2.2004141807556152,0.5209155678749084,3.933708667755127,4.07944917678833,2.222482919692993,2.639505386352539,4.305319309234619,3.988656520843506,2.152050733566284,4.318602561950684,3.5168678760528564,1.9911898374557495,3.300931215286255,1.9750045537948608,3.623057603836059,2.0861873626708984,3.2234432697296143,5.031207084655762,3.22009539604187,4.5752458572387695,3.1822619438171387,2.964564800262451,19.38626480102539,2.8557565212249756,17.38758659362793,2.548499584197998,12.78790283203125,4.607898712158203,100.27322387695312,3.0825035572052,21.812944412231445,2.794661521911621,16.357091903686523,3.4837820529937744,32.58271789550781,2.5484228134155273,2.5270114183425902,2.5270114183425902,2.5270114183425902,2.531961727142334,0.0155199958903834,16845,3.808781930378505,0.5088508938040052,3.4160749912261963,0.2886450141668319,21.28472692764996,2.548499584197998
zjpnp54e,olmo_45566725_22,finished,new-scale-2,16,1024,266929152,290515320832,fineweb-edu-100b,2.2e+19,13736478909.080214,61318.0859375,3.0719847679138184,21.584701538085938,2.621720314025879,0.266211599111557,0.5656565427780151,2.635176658630371,0.5706421732902527,2.5956554412841797,3.157576560974121,0.3691495656967163,0.320250004529953,0.3763763904571533,0.2630000114440918,0.258448451757431,0.2750265598297119,0.2341147512197494,0.3127698898315429,0.2606434822082519,0.3022424578666687,0.2352551370859146,0.2495029866695404,3.800792932510376,0.3240000009536743,3.5188512802124023,0.6447225213050842,0.8009999990463257,2.237898349761963,0.5209155678749084,3.912102699279785,4.039395332336426,2.4929497241973877,2.668052673339844,4.465038299560547,4.09813928604126,2.0544373989105225,4.994966983795166,3.5282466411590576,2.373612642288208,3.3333818912506104,2.2698264122009277,3.55198335647583,2.4524013996124268,3.156106948852539,5.129332065582275,3.2823615074157715,4.446296691894531,3.1954944133758545,2.9935030937194824,19.95546531677246,2.884550094604492,17.8955135345459,2.576906204223633,13.1563720703125,4.956212997436523,142.0548095703125,3.134894371032715,22.986207962036133,2.8452773094177246,17.206329345703125,3.7107207775115967,40.883262634277344,2.570833206176758,2.5708148912949995,2.5708148912949995,2.5727229833602907,2.57275767326355,0.0115012682800822,26200,3.8104336261749263,0.4988079709666116,3.3924297094345093,0.284885473549366,51.46114167807424,2.576906204223633
j4m90pk7,olmo_45006229_390,finished,new-scale-2,19,1216,415051200,449238728704,smollm-corpus,1e+19,4015568842.269741,47372.21484375,3.1529805660247803,23.405723571777344,2.7166035175323486,0.255972683429718,0.5256733894348145,2.741792917251587,0.518042802810669,2.700059652328491,3.170614719390869,0.3477394878864288,0.3666250109672546,0.4434434473514557,0.248999997973442,0.2486716210842132,0.2752391099929809,0.2436767369508743,0.3084515631198883,0.2807929813861847,0.2967175841331482,0.2862823009490967,0.2601060271263122,3.83356261253357,0.3100000023841858,3.688150405883789,0.6338411569595337,0.7879999876022339,2.3159217834472656,0.5161799788475037,3.9636173248291016,4.138728618621826,1.9984849691390991,2.729214668273926,4.6072916984558105,3.9148337841033936,2.1547069549560547,3.265248537063598,3.687880277633667,1.8140084743499756,3.419414520263672,1.882171392440796,3.741586923599243,1.751134753227234,3.1148767471313477,5.1283087730407715,3.2879912853240967,4.186840057373047,3.256640911102295,3.0984342098236084,22.16322135925293,2.9566845893859863,19.23409652709961,2.714827299118042,15.102002143859863,2.3622679710388184,10.614998817443848,2.978142023086548,19.651269912719727,2.272658586502075,9.705167770385742,2.122756004333496,8.354129791259766,2.4289746284484863,2.436436343193054,2.436436343193054,2.436436343193054,2.4296894550323485,0.0172207156351195,7655,3.8130488055092946,0.4824866695063455,3.4909396171569824,0.2851285710930824,9.67487587620453,2.272658586502075
mkvj7l7q,olmo_45438845_6,finished,new-scale-2,13,832,161279040,176491134976,smollm-corpus,2.2e+19,22734923686.715065,48973.51171875,3.140261650085449,23.109912872314453,2.7522530555725098,0.2585324347019195,0.5513467788696289,2.787822961807251,0.5207951068878174,2.680509328842163,3.1783952713012695,0.3496315479278564,0.3735625147819519,0.450450450181961,0.257999986410141,0.2531349658966064,0.2739638686180115,0.2520049214363098,0.3161628544330597,0.2700682580471039,0.2937926650047302,0.2495029866695404,0.2475149035453796,3.8550312519073486,0.3319999873638153,3.7652976512908936,0.6343852281570435,0.7829999923706055,2.3086953163146973,0.5335438251495361,3.911616086959839,4.049194812774658,2.024491786956787,2.7172207832336426,4.8834028244018555,4.248216152191162,2.112945318222046,5.0048980712890625,3.638727188110352,2.4333033561706543,3.420515775680542,2.244590997695923,3.655730724334717,2.6319375038146973,3.105567216873169,5.143964767456055,3.2846462726593018,4.36868143081665,3.2614259719848633,3.0855538845062256,21.87958335876465,2.9453957080841064,19.018186569213867,2.699101209640503,14.866363525390623,2.342395067214966,10.406129837036133,2.961313486099243,19.323335647583008,2.2512385845184326,9.499494552612305,2.0912816524505615,8.095283508300781,2.4287869930267334,2.423951495777477,2.423951495777477,2.4258968353271486,2.4209718227386476,0.017835431530257,43360,3.819535732269287,0.4917771135057722,3.455135226249695,0.2828585729002952,140.96638773838848,2.2512385845184326
w1zcfe2t,olmo_45566725_10,finished,new-scale-2,14,896,192268160,210035933184,fineweb-edu-100b,2.2e+19,19070586969.08873,50202.76953125,3.1093361377716064,22.406164169311523,2.707731246948242,0.2653583586215973,0.558922529220581,2.732142448425293,0.5807339549064636,2.647849798202514,3.1845343112945557,0.3590918183326721,0.3117499947547912,0.3693693578243256,0.2440000027418137,0.2357067018747329,0.2767268717288971,0.2273288071155548,0.3103022873401642,0.2707182466983795,0.2918426990509033,0.2451954931020736,0.2541418075561523,3.8388946056365967,0.3160000145435333,3.603271245956421,0.6327530145645142,0.7950000166893005,2.264531135559082,0.5272296667098999,3.9760024547576904,4.079939365386963,2.341494560241699,2.7059805393218994,4.708820819854736,4.289072513580322,2.294269561767578,5.279903411865234,3.5388965606689453,2.6449105739593506,3.333561420440674,2.7229104042053223,3.611500024795532,2.9543137550354004,3.285273313522339,5.179589748382568,3.259138584136963,4.296779155731201,3.2565977573394775,3.032374620437622,20.74643898010254,2.922884941101074,18.5948543548584,2.614611864089966,13.66191291809082,5.337865829467773,208.0681915283203,3.1855721473693848,24.18111991882324,2.901538372039795,18.202125549316406,3.7169907093048096,41.140403747558594,2.595890998840332,2.604214148087935,2.604214148087935,2.6043835639953614,2.602843427658081,0.0092931532433355,36370,3.8220039435795377,0.4934793455260141,3.442307829856873,0.2832534164190292,99.18744200333914,2.614611864089966
0vt9t4ho,olmo_45438845_137,finished,new-scale-2,26,1664,970566272,1039225454592,slimpajama-chunk1,4.84e+19,8311299186.241109,45818.80859375,3.006990432739258,20.22643661499023,2.8885653018951416,0.243174061179161,0.4877946078777313,2.941988229751587,0.5681957006454468,2.4027953147888184,3.0541210174560547,0.3849999904632568,0.3423750102519989,0.4144144058227539,0.2460000067949295,0.2435706704854965,0.2724760770797729,0.2365823537111282,0.3087600171566009,0.2252193689346313,0.275593101978302,0.2259774655103683,0.246189534664154,4.111085891723633,0.3039999902248382,3.5573697090148926,0.6512513756752014,0.7649999856948853,2.5332813262939453,0.5240725874900818,4.122127056121826,4.406793594360352,2.2977542877197266,2.5676374435424805,5.109148979187012,4.8169264793396,2.364769458770752,3.703554153442383,3.5600955486297607,2.0924439430236816,3.412602186203003,2.0819284915924072,3.82839298248291,2.0634074211120605,3.342994213104248,5.1057658195495605,3.1506030559539795,4.386116981506348,3.087059736251831,3.0989649295806885,22.17498779296875,3.0381319522857666,20.866228103637695,2.897566556930542,18.129972457885746,2.0513455867767334,7.778360366821289,2.4955039024353027,12.127842903137209,2.6018600463867188,13.488804817199709,1.7279733419418335,5.6292338371276855,2.476963520050049,2.4875869317488237,2.4875869317488237,2.488200640678406,2.485868310928345,0.0174990611991874,15850,3.832300526755197,0.4800417998007366,3.5360212326049805,0.2757546827197075,8.563350516100677,2.4955039024353027
foo9rb0t,olmo_45438845_28,finished,new-scale-2,17,1088,311190848,338053890048,fineweb-edu-100b,2.2e+19,11782694414.800611,66506.4375,3.054276704788208,21.205841064453125,2.6894731521606445,0.2653583586215973,0.5656565427780151,2.7109079360961914,0.4565749168395996,2.583200693130493,3.1089868545532227,0.3771161139011383,0.2838124930858612,0.3393393456935882,0.2370000034570694,0.2420828938484192,0.2771519720554352,0.2436767369508743,0.3201727271080017,0.237894058227539,0.2973675727844238,0.2402253150939941,0.2601060271263122,3.781949281692505,0.3420000076293945,3.594221830368042,0.6496191620826721,0.7860000133514404,2.2259843349456787,0.5122336149215698,3.936756849288941,4.081549644470215,2.575860023498535,2.655242443084717,4.525515556335449,4.155614376068115,2.2525155544281006,4.245570182800293,3.451418399810791,2.3770830631256104,3.360759973526001,2.1037416458129883,3.6473228931427,2.2401998043060303,3.2960240840911865,5.111558437347412,3.241041898727417,4.620980262756348,3.1954264640808105,2.9828250408172607,19.743513107299805,2.873692512512207,17.70226287841797,2.566796064376831,13.024029731750488,4.538933277130127,93.59091186523438,3.102548122406006,22.25458526611328,2.8178927898406982,16.74153709411621,3.597672462463379,36.51314926147461,2.5733654499053955,2.554304144599221,2.554304144599221,2.5536659479141237,2.551774692535401,0.0123129552865999,22470,3.83465085710798,0.4997119733265468,3.4388813376426697,0.2886995747685432,37.86324209252006,2.566796064376831
04wcuob6,olmo_45006229_360,finished,new-scale-2,14,896,192268160,210035933184,smollm-corpus,1e+19,8668448622.313059,50204.76953125,3.182520866394043,24.10744857788086,2.7948219776153564,0.2534129619598388,0.5340909361839294,2.8272042274475098,0.4541284441947937,2.7234232425689697,3.229299545288086,0.3383788168430328,0.3627499938011169,0.4594594538211822,0.257999986410141,0.242295429110527,0.2631243467330932,0.2301048785448074,0.3028994500637054,0.2668183147907257,0.289567768573761,0.2548044919967651,0.2531477808952331,3.872941493988037,0.3219999969005584,3.7931387424468994,0.6311208009719849,0.7820000052452087,2.3289999961853027,0.5264403820037842,3.918825387954712,4.074865341186523,2.5072021484375,2.763394594192505,4.319215297698975,3.6792593002319336,2.01820707321167,4.283247947692871,3.657668113708496,2.242957353591919,3.465698003768921,2.1394646167755127,3.754471063613891,2.2752115726470947,3.142019510269165,5.129429817199707,3.313178062438965,4.337695121765137,3.3054027557373047,3.1287810802459717,22.846115112304688,2.986116409301758,19.808605194091797,2.742605686187744,15.52739143371582,2.383378505706787,10.841469764709473,3.005052089691162,20.18726921081543,2.300050973892212,9.974690437316896,2.138346910476685,8.48539924621582,2.4635212421417236,2.467379396611994,2.467379396611994,2.467592692375183,2.464136743545532,0.0128800068828317,16530,3.834684440067836,0.4839205571583339,3.5049641728401184,0.2771848365664482,45.0852009106087,2.300050973892212
s9ck6fov,olmo_45006229_402,finished,new-scale-2,21,1344,541326912,583913766912,smollm-corpus,1e+19,3078854255.571662,51077.765625,3.156747817993164,23.494064331054688,2.7979815006256104,0.2627986371517181,0.5256733894348145,2.8231239318847656,0.529663622379303,2.703003168106079,3.20094895362854,0.3440549671649933,0.3617500066757202,0.4314314424991608,0.2460000067949295,0.2450584471225738,0.2735387980937958,0.2553979158401489,0.3201727271080017,0.2323691844940185,0.2954176068305969,0.2660702466964721,0.2521537542343139,3.8423047065734863,0.3260000050067901,3.85062313079834,0.6245919466018677,0.7889999747276306,2.3164141178131104,0.5090765357017517,3.9296274185180664,4.083946704864502,2.442582368850708,2.745556116104126,4.769150257110596,4.233931064605713,2.1172499656677246,3.0915942192077637,3.651451349258423,1.7328460216522217,3.390803813934326,1.8492107391357424,3.695642471313477,1.690451741218567,3.142609119415283,5.138837814331055,3.285600423812866,4.440746307373047,3.285316467285156,3.10843563079834,22.385995864868164,2.967022657394409,19.43397331237793,2.7263970375061035,15.277743339538574,2.377005100250244,10.772591590881348,2.9895310401916504,19.876359939575195,2.2861618995666504,9.837108612060549,2.1375017166137695,8.478230476379395,2.4478065967559814,2.4473982724276455,2.4473982724276455,2.4467862129211424,2.4425262451171874,0.0208403111035512,5870,3.84423303604126,0.4830279222556523,3.470126688480377,0.2853207215666771,5.68760611623104,2.2861618995666504
aq0bqdj0,olmo_45438845_121,finished,new-scale-2,22,1408,613607808,660815085568,fineweb-100b,4.84e+19,13146290776.44766,55473.265625,2.749701023101806,15.63795566558838,2.893824577331543,0.2440273016691208,0.4953703582286834,2.932551383972168,0.5363914370536804,2.4281609058380127,2.948540449142456,0.4214299917221069,0.3155624866485595,0.3623623549938202,0.2509999871253967,0.246971309185028,0.2692880034446716,0.2402837723493576,0.3090684711933136,0.2258693575859069,0.2827429175376892,0.2236580550670624,0.250828355550766,4.060297012329102,0.3039999902248382,3.3912413120269775,0.681175172328949,0.777999997138977,2.4692108631134033,0.5295974612236023,4.219749927520752,4.596620559692383,2.4206624031066895,2.476046323776245,4.596604824066162,4.277517795562744,2.0512304306030273,5.160676002502441,3.5246949195861816,2.6555490493774414,3.3859572410583496,2.5142226219177246,3.896366834640503,2.7237558364868164,3.56790828704834,5.062695503234863,3.0345230102539062,4.473757743835449,3.049224376678467,2.655790090560913,14.23622989654541,2.5824475288391113,13.229477882385254,2.5971245765686035,13.42508029937744,4.853908538818359,128.2406463623047,2.890495538711548,18.002227783203125,2.837301731109619,17.069644927978516,3.516448736190796,33.66466522216797,2.6590418815612793,2.65724854035811,2.65724854035811,2.6565808296203612,2.6551769256591795,0.0136868048328839,25070,3.8446596349988664,0.4933714675051825,3.5937318205833435,0.2779819369316101,21.42458196432804,2.655790090560913
kz3oppwd,olmo_45006229_366,finished,new-scale-2,15,960,227386560,247943331840,smollm-corpus,1e+19,7329662169.420508,56455.57421875,3.168198585510254,23.764636993408203,2.672521591186523,0.255972683429718,0.5277777910232544,2.6871349811553955,0.5097859501838684,2.7251529693603516,3.196702718734741,0.3450507819652557,0.3368749916553497,0.4234234094619751,0.2590000033378601,0.255897969007492,0.2748140394687652,0.2563232481479645,0.3078346848487854,0.2570685744285583,0.2928176820278168,0.2634194791316986,0.2468522191047668,3.885209083557129,0.3079999983310699,3.66648530960083,0.6343852281570435,0.7960000038146973,2.312257766723633,0.5256511569023132,3.9664902687072754,4.18861198425293,2.119264841079712,2.7433054447174072,4.754796028137207,4.1121296882629395,2.060269594192505,3.8335676193237305,3.689103126525879,1.9944720268249512,3.5051164627075195,1.9500097036361697,3.795213222503662,1.977223515510559,3.193800687789917,5.140995979309082,3.3398096561431885,4.303621292114258,3.288748025894165,3.1159000396728516,22.553720474243164,2.9746713638305664,19.583187103271484,2.730550527572632,15.341330528259276,2.3703107833862305,10.700716972351074,2.993464946746826,19.9547061920166,2.287245750427246,9.847776412963867,2.1272974014282227,8.392155647277832,2.413848876953125,2.4419835697520864,2.4419835697520864,2.442977714538574,2.437924098968506,0.0260485772931146,13980,3.853083235876901,0.4846910919461931,3.5458083748817444,0.2805796563625335,32.23436851070049,2.287245750427246
